# This is the metadata of the tracks of albums released in 2025 - Loaded into a csv file from JSON tracked using spotify api 

Track Name,Album Name,Artists,Popularity,Duration (min),Release Date
Love Detox,Retro [TAMIL],"Punya Selva, Suriya, Santhosh Narayanan, Arunraja Kamaraj",42,3.5019,2025-04-18
Edharkaga Marubadi,Retro [TAMIL],"Punya Selva, Santhosh Narayanan, Vivek",51,4.284083333333333,2025-04-18
The One,Retro [TAMIL],"Sid Sriram, Santhosh Narayanan, SVDP, Vivek",54,3.9851666666666667,2025-04-18
Kannadi Poove,Retro [TAMIL],"Santhosh Narayanan, Vivek",60,4.350816666666667,2025-04-18
Lose Your Fkin Mind,Retro [TAMIL],"Santhosh Narayanan, 808Krshna",44,1.70155,2025-04-18
Kanimaa,Retro [TAMIL],"Santhosh Narayanan, The Indian Choral Ensemble, Vivek",54,4.053716666666666,2025-04-18
Diya Diya,Bun Butter Jam (Original Motion Picture Soundtrack),"Nivas K Prasanna, Sid Sriram, Karthik Netha",34,4.738133333333334,2025-07-18
Edho Pesathaane,Bun Butter Jam (Original Motion Picture Soundtrack),"Nivas K Prasanna, Siddharth, Shilpa Rao, Vijay Sethupathi",32,3.1971833333333333,2025-07-18
Kaajuma,Bun Butter Jam (Original Motion Picture Soundtrack),"Nivas K Prasanna, Ilaiyaraaja, Aditi Shankar, MK Balaji",32,4.354833333333334,2025-07-18
Vaanavilley,Bun Butter Jam (Original Motion Picture Soundtrack),"Nivas K Prasanna, Pragathi Guruprasad, Saras Menon, Mohan Rajan",19,4.462016666666667,2025-07-18
Validhaano Kaadhal,Bun Butter Jam (Original Motion Picture Soundtrack),"Nivas K Prasanna, Vijay Sethupathi",23,4.373983333333333,2025-07-18
Oli Thedi,Bun Butter Jam (Original Motion Picture Soundtrack),"Nivas K Prasanna, Pragathi Guruprasad, Jeyachandra Hashmi",25,2.7398333333333333,2025-07-18
Give me Some Bun Butter Jam,Bun Butter Jam (Original Motion Picture Soundtrack),"Nivas K Prasanna, Saras Menon",10,0.6666666666666666,2025-07-18
Theekkoluthi,Bison Kaalamaadan (Original Motion Picture Soundtrack),"Nivas K Prasanna, Mari Selvaraj",63,6.077516666666667,2025-10-28
Rekka Rekka,Bison Kaalamaadan (Original Motion Picture Soundtrack),"Nivas K Prasanna, Arivu, Vedan, Mari Selvaraj",64,5.053383333333334,2025-10-28
Cheenikkallu,Bison Kaalamaadan (Original Motion Picture Soundtrack),"Nivas K Prasanna, Chinmayi, Vijay Yesudas, Mari Selvaraj",52,5.91935,2025-10-28
Thennaadu,Bison Kaalamaadan (Original Motion Picture Soundtrack),"Nivas K Prasanna, Sathyan Mahalingam, Mari Selvaraj",59,5.02105,2025-10-28
Kaalamaadan Gaanam,Bison Kaalamaadan (Original Motion Picture Soundtrack),"Nivas K Prasanna, V.M. Mahalingam, Mari Selvaraj",58,4.95725,2025-10-28
Cheenikkallu (unplugged),Bison Kaalamaadan (Original Motion Picture Soundtrack),"Nivas K Prasanna, Mari Selvaraj",50,3.21875,2025-10-28
The Devil is Waiting,Eleven (Tamil),"D. Imman, Shruti Haasan, Lokkesh Ajls",27,4.35885,2025-04-29
Azhagaana Arakkana,Eleven (Tamil),"D. Imman, Vishnu Edavan, Jonita Gandhi",25,4.2565,2025-04-29
Vidiyaatha Vaanam Yenga Pochu,Eleven (Tamil),D. Imman,21,4.299666666666667,2025-04-29
Hey Siri,Eleven (Tamil),"D. Imman, Varun Parandhaman, Manoj Krishna, Joewin Shamalina, Adhira Suresh, Vishnu Edavan",7,2.7708333333333335,2025-04-29
Ikkada Raa,Eleven (Tamil),"D. Imman, Andrea Jeremiah",8,3.220833333333333,2025-04-29
Enna Sugam,Idli Kadai,"G. V. Prakash, Dhanush, Shweta Mohan",61,3.707316666666667,2025-09-25
Enjaami Thandhaane,Idli Kadai,"G. V. Prakash, Dhanush, Arivu",53,4.86315,2025-09-25
Yen Paattan Saami Varum,Idli Kadai,"G. V. Prakash, Anthony Daasan, Dhanush",52,3.7142833333333334,2025-09-25
Ethana Saami,Idli Kadai,"G. V. Prakash, Pushpavanam Kuppusamy, Raju Murugan",60,4.626083333333334,2025-09-25
Kulasamy Kaaval Kaaka,Idli Kadai,"G. V. Prakash, Arivu",46,2.5530666666666666,2025-09-25
My Heartu Spinning,Idli Kadai,"G. V. Prakash, A. R. Ameen, Sublahshini, Falcon",44,2.5446333333333335,2025-09-25
Kallaliye Kallaliye,Maaman (Original Motion Picture Soundtrack),"Hesham Abdul Wahab, Sharanya Srinivas, Vivek, Eknath",47,5.129616666666666,2025-05-09
Azhage Agarame,Maaman (Original Motion Picture Soundtrack),"Hesham Abdul Wahab, Ravi G, Vivek",30,3.7083333333333335,2025-05-09
Dheivamagane Dheivamagane,Maaman (Original Motion Picture Soundtrack),"Hesham Abdul Wahab, K. S. Harisankar, Vivek",33,3.3666666666666667,2025-05-09
Kannale Pesuma,Maaman (Original Motion Picture Soundtrack),"Hesham Abdul Wahab, Shweta Mohan, Vivek",48,2.9830833333333335,2025-05-09
Vizhuthe Thalavizhuthe,Maaman (Original Motion Picture Soundtrack),"Hesham Abdul Wahab, Sean Roldan, Sanjana Kalmanje, Manikandan",27,3.0692166666666667,2025-05-09
Vaanam Kizhiyuthu,Maaman (Original Motion Picture Soundtrack),"Hesham Abdul Wahab, Job Kurian, Vivek",16,2.8,2025-05-09
Jodi Porutham,Aanpaavam Pollathathu,"Siddhu Kumar, Lakshmikanth M, Vignesh Ramakrishna",54,3.7525,2025-10-29
Aththaan,Aanpaavam Pollathathu,"Siddhu Kumar, vaisagh, Mu.Vi",35,2.933333333333333,2025-10-29
Mana Magane,Aanpaavam Pollathathu,"Siddhu Kumar, Anthony Daasan, Gana Bala, Rio Raj",31,3.175,2025-10-29
Rathinamey,Aanpaavam Pollathathu,"Siddhu Kumar, Lakshmikanth M, GKB",43,2.275,2025-10-29
Sakthi Theme,Aanpaavam Pollathathu,Siddhu Kumar,23,1.1605333333333334,2025-10-29
Aanpaavam Pollathathu Trailer Theme,Aanpaavam Pollathathu,Siddhu Kumar,21,2.4,2025-10-29
Aanpaavam Pollathathu Theme,Aanpaavam Pollathathu,Siddhu Kumar,22,0.88275,2025-10-29
Og Sambavam,Good Bad Ugly [TAMIL],"G. V. Prakash, Adhik Ravi Chandran, Vishnu Edavan",48,3.3016833333333335,2025-04-10
God Bless U,Good Bad Ugly [TAMIL],"Anirudh Ravichander, Paal Dabba, G. V. Prakash, Rokesh",48,4.003733333333333,2025-04-10
Ak - The Tiger,Good Bad Ugly [TAMIL],"Darkkey, G. V. Prakash",48,3.3842166666666667,2025-04-10
Ranagalam,Good Bad Ugly [TAMIL],"Smith Asher, Nixen, G. V. Prakash",54,3.2344833333333334,2025-04-10
"Golden Sparrow (From ""Nilavuku En Mel Ennadi Kobam"")",Nilavuku En Mel Ennadi Kobam (Original Motion Picture Soundtrack),"G. V. Prakash, Arivu, Dhanush, Sublahshini",60,3.84,2025-04-01
"Kadhal Fail (From ""Nilavuku En Mel Ennadi Kobam"")",Nilavuku En Mel Ennadi Kobam (Original Motion Picture Soundtrack),"G. V. Prakash, Dhanush",46,3.9266666666666667,2025-04-01
"Yedi (From ""Nilavuku En Mel Ennadi Kobam"")",Nilavuku En Mel Ennadi Kobam (Original Motion Picture Soundtrack),"G. V. Prakash, Vivek, Dhanush, Jonita Gandhi",61,3.3602833333333333,2025-04-01
"Pulla (From ""Nilavuku En Mel Ennadi Kobam"")",Nilavuku En Mel Ennadi Kobam (Original Motion Picture Soundtrack),"G. V. Prakash, Dhanush",43,3.1058666666666666,2025-04-01
"Pulla - Reprise Version (From ""Nilavuku En Mel Ennadi Kobam"")",Nilavuku En Mel Ennadi Kobam (Original Motion Picture Soundtrack),"G. V. Prakash, Dhanush",22,3.04705,2025-04-01
"Yedi x Golden Sparrow (From ""Nilavuku En Mel Ennadi Kobam"")",Nilavuku En Mel Ennadi Kobam (Original Motion Picture Soundtrack),"G. V. Prakash, Arivu, Sublahshini, Dhanush",37,0.9493333333333334,2025-04-01
En Uyire,Nilavuku En Mel Ennadi Kobam (Original Motion Picture Soundtrack),"G. V. Prakash, Dhanush",32,1.8133333333333332,2025-04-01
Nee Paadhi Naa Paadhi,Nilavuku En Mel Ennadi Kobam (Original Motion Picture Soundtrack),"G. V. Prakash, Dhanush, Santhosh Hariharan",21,3.3333333333333335,2025-04-01
Yen Pona,Nilavuku En Mel Ennadi Kobam (Original Motion Picture Soundtrack),"G. V. Prakash, Dhanush",32,3.1780833333333334,2025-04-01
Feelingu Paatu,DNA (Original Motion Picture Soundtrack),Sahi Siva,17,3.3888833333333332,2025-06-11
Kanne Kanave,DNA (Original Motion Picture Soundtrack),"Sreekanth Hariharan, Sireesha Bhagavatula, Karthik Netha",17,4.266666666666667,2025-06-11
En Vaanile,DNA (Original Motion Picture Soundtrack),"Pravin Saivi, Shweta Mohan, Uma Devi",10,3.2333333333333334,2025-06-11
Vaa En Uyir Poove,DNA (Original Motion Picture Soundtrack),"Sathyaprakash, K. S. Chithra, Uma Devi",8,3.54615,2025-06-11
Maaya Theera,DNA (Original Motion Picture Soundtrack),"Anal Akash, Punya Selva, Muthamil",21,3.288133333333333,2025-06-11
Aachaley,Tourist Family (Original Motion Picture Soundtrack),"Sean Roldan, Mohan Rajan",46,3.432,2025-04-23
Vaazhndhu Paaru,Tourist Family (Original Motion Picture Soundtrack),"Sean Roldan, S.P. Charan, Mohan Rajan",31,3.6333333333333333,2025-04-23
Iragey,Tourist Family (Original Motion Picture Soundtrack),"Sean Roldan, Vijay Yesudas, Mohan Rajan",36,3.717633333333333,2025-04-23
Iragey Reprise,Tourist Family (Original Motion Picture Soundtrack),"Sean Roldan, Venkatramanan, Mohan Rajan",34,3.3882333333333334,2025-04-23
Mugai Mazhai,Tourist Family (Original Motion Picture Soundtrack),"Sean Roldan, Saindhavi, Mohan Rajan",49,3.85555,2025-04-23
Maname,Tourist Family (Original Motion Picture Soundtrack),"Sean Roldan, Manoj Krishna, Mohan Rajan",36,3.4086833333333333,2025-04-23
Ore Vaanam,Tourist Family (Original Motion Picture Soundtrack),"Sean Roldan, Yuvan Shankar Raja, Meha Agarwal, Mohan Rajan",32,4.4183666666666666,2025-04-23
Jinguchaa,Thug Life (Tamil),"A.R. Rahman, Kamal Haasan, Vaishali Samant, Shakthisree Gopalan, Adithya RK",41,4.338566666666667,2025-06-04
Sugar Baby,Thug Life (Tamil),"A.R. Rahman, Alexandra Joy, Shuba, Sarath Santosh, Siva Ananth",38,3.324,2025-06-04
Muththa Mazhai,Thug Life (Tamil),"A.R. Rahman, Dhee, Siva Ananth",52,4.020383333333333,2025-06-04
Vinveli Nayaga,Thug Life (Tamil),"A.R. Rahman, Shruti Haasan, A. R. Ameen, Karthik Netha, Prashanth Venkat",47,4.575516666666666,2025-06-04
Anju Vanna Poove,Thug Life (Tamil),"A.R. Rahman, Charulatha Mani, Karthik Netha",49,4.61855,2025-06-04
O Maara,Thug Life (Tamil),"A.R. Rahman, Paal Dabba",54,3.0006666666666666,2025-06-04
Engeyo,Thug Life (Tamil),"A.R. Rahman, Rakshita Suresh, Siva Ananth",32,2.93395,2025-06-04
Let's Play,Thug Life (Tamil),"A.R. Rahman, Thoughtsfornow",40,2.6535333333333333,2025-06-04
Anju Vanna Poove (Reprise),Thug Life (Tamil),"A.R. Rahman, Karthik Netha",54,4.2428,2025-06-04
Muththa Mazhai (Reprise),Thug Life (Tamil),"A.R. Rahman, Chinmayi, Siva Ananth",69,4.0044,2025-06-04
Vasu's Rage,Sweetheart (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, MC Sanna",7,1.976,2025-03-14
Thaai Mugam,Sweetheart (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, Sai Vignesh, Rio Raj",17,1.83335,2025-03-14
Kadhavai Thirandhaye,Sweetheart (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, Sinduri Vishal, Madhan Karky",17,3.48055,2025-03-14
Awsum Kissa,Sweetheart (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, ofRO, Kelithee, Gana Francis",24,3.7066666666666666,2025-03-14
Oruthi,Sweetheart (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, Adithya RK, Vignesh Ramakrishna",22,3.5031166666666667,2025-03-14
Kadhal Poidhana,Sweetheart (Original Motion Picture Soundtrack),Yuvan Shankar Raja,14,3.575,2025-03-14
Torture Pro Max,Sweetheart (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, Tanvi Shah, Arivu",12,3.45,2025-03-14
Kanavellam,3BHK (Original Motion Picture Soundtrack),"Amrit Ramnath, Ananthu, Kalyani Nair, Uthara Unnikrishnan, Sri Ganesh",31,3.4923,2025-06-26
Thullum Nenjam,3BHK (Original Motion Picture Soundtrack),"Amrit Ramnath, Shreya Ghoshal, Karthik Netha",33,3.8956333333333335,2025-06-26
Idi Mazhai,3BHK (Original Motion Picture Soundtrack),"Amrit Ramnath, Paal Dabba",38,3.5182166666666665,2025-06-26
Oru Kana,3BHK (Original Motion Picture Soundtrack),"Amrit Ramnath, Haricharan, Sri Ganesh",19,3.6872833333333332,2025-06-26
Oru Kana (Reprise),3BHK (Original Motion Picture Soundtrack),"Amrit Ramnath, Siddharth, Frizzell D'souza, Sri Ganesh",18,3.6448,2025-06-26
Kaanalin Mele,3BHK (Original Motion Picture Soundtrack),"Amrit Ramnath, Chinmayi, Sooraj Santhosh, Vivek",31,3.7326166666666665,2025-06-26
Veezhvena,3BHK (Original Motion Picture Soundtrack),"Amrit Ramnath, Pradeep Kumar, Sri Ganesh",32,3.6108,2025-06-26
Veezhvena (Reprise),3BHK (Original Motion Picture Soundtrack),"Amrit Ramnath, Sri Ganesh",20,3.6315666666666666,2025-06-26
Veezhvena (Instrumental),3BHK (Original Motion Picture Soundtrack),Amrit Ramnath,21,3.6108,2025-06-26
Pottala Muttaye,Thalaivan Thalaivii (Original Motion Picture Soundtrack),"Santhosh Narayanan, Sublahshini, Vivek",50,3.7709166666666665,2025-07-13
Sella Kolarey,Thalaivan Thalaivii (Original Motion Picture Soundtrack),"Santhosh Narayanan, Kuruji, Vivek",45,3.36,2025-07-13
Perarasi,Thalaivan Thalaivii (Original Motion Picture Soundtrack),"Santhosh Narayanan, Aditya Ravindran",29,1.81005,2025-07-13
Manichiru,Thalaivan Thalaivii (Original Motion Picture Soundtrack),"Santhosh Narayanan, Punya Selva, The Indian Choral Ensemble, Karthik Netha",30,3.6153166666666667,2025-07-13
Pirivu,Thalaivan Thalaivii (Original Motion Picture Soundtrack),"Santhosh Narayanan, The Indian Choral Ensemble",25,1.9214166666666668,2025-07-13
Aagasa Veeran,Thalaivan Thalaivii (Original Motion Picture Soundtrack),"Santhosh Narayanan, Pradeep Kumar, Dhee, Vivek",53,3.424,2025-07-13
Kanna Kattikittu,Kudumbasthan (Original Motion Picture Soundtrack),"vaisagh, G. V. Prakash",17,3.1285666666666665,2025-01-30
Zero Balance Hero,Kudumbasthan (Original Motion Picture Soundtrack),"vaisagh, Sean Roldan",17,3.3818166666666665,2025-01-30
Kaathu Namma Pakkam,Kudumbasthan (Original Motion Picture Soundtrack),"vaisagh, A-Gan",14,2.1958333333333333,2025-01-30
Ularal,Kudumbasthan (Original Motion Picture Soundtrack),"vaisagh, Ravi G",17,3.0277666666666665,2025-01-30
Aaruyire,Diesel (Original Motion Picture Soundtrack),"Dhibu Ninan Thomas, Ravi G, Mohan Rajan",29,2.1409666666666665,2025-10-14
Dillubaru Aaja,Diesel (Original Motion Picture Soundtrack),"Dhibu Ninan Thomas, Silambarasan TR, Shweta Mohan, Rokesh, GKB",33,4.6352,2025-10-14
King Diesel,Diesel (Original Motion Picture Soundtrack),"Dhibu Ninan Thomas, Arivu, Amogh Balaji, Mohan Rajan",33,3.0368,2025-10-14
Beer Song,Diesel (Original Motion Picture Soundtrack),"Dhibu Ninan Thomas, Gana Guna, Rokesh",49,3.27385,2025-10-14
Aaruyire Reprise,Diesel (Original Motion Picture Soundtrack),"Dhibu Ninan Thomas, Harish Kalyan, Mohan Rajan",32,0.9956833333333334,2025-10-14
"Eppadi Vandhaayo (From ""Aaromaley"")",Aaromaley (Original Motion Picture Soundtrack),"Siddhu Kumar, Vignesh Ramakrishna, Chinmayi, Anand Aravindakshan",54,2.82,2025-11-26
Dho Pogura,Aaromaley (Original Motion Picture Soundtrack),"Siddhu Kumar, Mohan Rajan, Aravind Karneeswaran",40,3.3333333333333335,2025-11-26
"Dandanakka Life'u (From ""Aaromaley"")",Aaromaley (Original Motion Picture Soundtrack),"Siddhu Kumar, Vishnu Edavan, T. Rajendar, ofRO",35,3.3535,2025-11-26
"Mannaru Vandhaaru (From ""Aaromaley"")",Aaromaley (Original Motion Picture Soundtrack),"Siddhu Kumar, Vignesh Ramakrishna, Sublahshini",35,2.6166666666666667,2025-11-26
"Valiye Valiye (From ""Aaromaley"")",Aaromaley (Original Motion Picture Soundtrack),"Siddhu Kumar, Vignesh Ramakrishna, Sooraj Santhosh, The Indian Choral Ensemble",48,2.825,2025-11-26
Theerum Kadhal,Aaromaley (Original Motion Picture Soundtrack),"Siddhu Kumar, Mu.Vi, Adithya RK",41,3.2333333333333334,2025-11-26
Eppadi Vandhaayo - Reprise,Aaromaley (Original Motion Picture Soundtrack),"Siddhu Kumar, Vignesh Ramakrishna, Lakshmikanth M",46,1.5928,2025-11-26
Urugudhu Urugudhu,Ace (Original Motion Picture Soundtrack),"Justin Prabhakaran, Kapil Kapilan, Shreya Ghoshal, Thamarai",28,3.8036,2025-05-22
Poka Rap,Ace (Original Motion Picture Soundtrack),"Sam C.S., Iykki Berry",12,2.1904666666666666,2025-05-22
Paarvai Thani,Ace (Original Motion Picture Soundtrack),"Sam C.S., Kapil Kapilan, Karthik Netha",26,2.94915,2025-05-22
Money Speaks,Ace (Original Motion Picture Soundtrack),"Justin Prabhakaran, MC Vickey, Snigdha Chandra",7,1.8737833333333334,2025-05-22
Ace Anthem,Ace (Original Motion Picture Soundtrack),"Justin Prabhakaran, Ratty Adhiththan",16,2.4955833333333333,2025-05-22
Mama Dhama,Ace (Original Motion Picture Soundtrack),"Justin Prabhakaran, Anthony Daasan, Kaali Venkat, Vetti Paiyan Venkat, Arumuga Kumar, Chella Vel Pandian",18,3.24295,2025-05-22
Feelingu Paatu,DNA (Original Motion Picture Soundtrack),Sahi Siva,17,3.3888833333333332,2025-06-11
Panimalare,Kaantha (Tamil),"Jhanu Chanthar, Pradeep Kumar, Priyanka NK, Kutti Revathi, Sivam, Deepika Karthik Kumar",42,3.4833333333333334,2025-08-09
Kanmani Nee,Kaantha (Tamil),"Jhanu Chanthar, Pradeep Kumar, Deepika Karthik Kumar, Sivam, Selvamani Selvaraj",33,3.4333833333333335,2025-08-09
Rage Of Kaantha (Tamil),Kaantha (Tamil),"Jhanu Chanthar, Siddharth Basrur, AbhinavaKavi, Yogi B, Lunarpunk",28,4.3835,2025-08-09
Karmugil Kannazhago,Kaantha (Tamil),"Jhanu Chanthar, Pradeep Kumar, Sivam",26,3.566666666666667,2025-08-09
Maanda Mannan Kaviyam,Kaantha (Tamil),"Jhanu Chanthar, Sanjay Manickam, Kaber Vasuki",24,4.900033333333333,2025-08-09
Kalloorum,Veera Dheera Sooran (Original Motion Picture Soundtrack),"G. V. Prakash, Haricharan, Shweta Mohan",61,3.5368333333333335,2025-03-20
Aaathi Adi Aaathi,Veera Dheera Sooran (Original Motion Picture Soundtrack),"G. V. Prakash, Sadhika K R",32,2.74,2025-03-20
Ayla Allela,Veera Dheera Sooran (Original Motion Picture Soundtrack),"G. V. Prakash, Velmurugan",43,3.064583333333333,2025-03-20
Enna Da Polappu Idhu,Madras Matinee,"K C Balasarangan, Vadivelu, Snekan",11,3.9267,2025-07-01
Usure Unna Thaane,Madras Matinee,"K C Balasarangan, Vijay Yesudas, Snekan",4,3.1627833333333335,2025-07-01
Kai Mel Nilavaai,Madras Matinee,"K C Balasarangan, S.P. Charan, Snekan",11,2.9778333333333333,2025-07-01
Dhoora Ninaivil,Madras Matinee,"K C Balasarangan, Snekan",5,3.7849333333333335,2025-07-01
Boomer Maame,Madras Matinee,K C Balasarangan,1,1.7395833333333333,2025-07-01
Thunbam Nergayil,Madras Matinee,"K C Balasarangan, Chithra Mani, Laasya Shyam, Puratchi Kavignar Bharathidasan, Dhandapani Desikar",8,3.423233333333333,2025-07-01
Poyivaa Nanba (Tamil),Kuberaa (Tamil),"Devi Sri Prasad, Dhanush, Viveka",46,4.054833333333334,2025-04-20
Trance of Kuberaa (Tamil),Kuberaa (Tamil),"Dhanush, Deepak Blue, Viveka",22,1.65,2025-04-20
Kadha Kadha Kadhai,Kuberaa (Tamil),"Devi Sri Prasad, Hyde Karty, Kareemulla, Viveka",25,3.0121333333333333,2025-04-20
Pippi Pippi Dum Dum Dum (Tamil),Kuberaa (Tamil),"Devi Sri Prasad, Indravathi Chauhan, Chaitanya Pingali",11,3.4795,2025-04-20
En Magane,Kuberaa (Tamil),"Devi Sri Prasad, Sinduri Vishal, Viveka",23,4.384716666666667,2025-04-20
Aarirari Rariraro Rari Adivechi,Kuberaa (Tamil),"Devi Sri Prasad, Narayanan Ravishankar, Viveka",11,0.8169166666666666,2025-04-20
Haji Ali (Tamil),Kuberaa (Tamil),"Devi Sri Prasad, Kareemulla, Raqueeb Alam",9,1.4887,2025-04-20
Shankara (Tamil),Kuberaa (Tamil),"Devi Sri Prasad, Kalyan Chakravarthy",16,1.1231666666666666,2025-04-20
Yamadi Yamadi,Kuberaa (Tamil),"Devi Sri Prasad, Dhanush, Viveka",25,1.1885666666666668,2025-04-20
Kuppan,Gangers,"C. Sathya, Meenakshi Elayaraja, Gunasundari, Pa. Vijay",9,4.194166666666667,2025-04-24
Vizhichikko,Gangers,"C. Sathya, Deepak Blue, Harish Harz, Srinithi, Varun, Super Subu, Sugandh Shekar",10,3.6923,2025-04-24
2day Jolly 2morrow Gaali,Gangers,"C. Sathya, Gana Vishnu, Vetti Payan Venkat, Madras Miran",5,3.350633333333333,2025-04-24
En Vanmathiye,Gangers,"C. Sathya, Madhushree, Aswath Ajith, Lavarathan",8,3.6575333333333333,2025-04-24
Athiri Puthiri,Gangers,"C. Sathya, Mathichiyam Bala, Senthil Dass, Arun Bharathi",7,3.5861666666666667,2025-04-24
Aaraa Raname,Gangers,"C. Sathya, Abhijith Rao, Thozhan",2,2.0397666666666665,2025-04-24
Kissa 47,Devil's Double Next Level (Original Motion Picture Soundtrack),"ofRO, Kelithee",41,2.85,2025-05-15
Arey Bapre,Devil's Double Next Level (Original Motion Picture Soundtrack),"ofRO, Punya Selva, Rockzane, Pa. Vijay",4,2.5968666666666667,2025-05-15
Cinemakaren,Devil's Double Next Level (Original Motion Picture Soundtrack),"ofRO, Vangal Pulla Vicky, Thamizh Aadhavan",13,2.20485,2025-05-15
Gada Gada,Devil's Double Next Level (Original Motion Picture Soundtrack),"ofRO, Urban Thozha, Gana Francis",3,1.3833333333333333,2025-05-15
Bro Bro Bro,Devil's Double Next Level (Original Motion Picture Soundtrack),"ofRO, Santhanam",4,1.2854166666666667,2025-05-15
Mella Saav,Devil's Double Next Level (Original Motion Picture Soundtrack),"ofRO, Gana Francis",22,1.175,2025-05-15
Muzhumathiyae,Oho Enthan Baby,"Jen Martin, Sid Sriram, Ashique AR",23,3.7542833333333334,2025-06-28
Natchathira,Oho Enthan Baby,"Jen Martin, Priya Mali, Abishek Suresh, Sathya Narayanan, Ashique AR, Karthik Netha",32,3.0625,2025-06-28
Konji Pesi,Oho Enthan Baby,"Jen Martin, Ashique AR",27,3.25555,2025-06-28
Kadhal Ettipakka,Oho Enthan Baby,"Jen Martin, Leon James, Vishnu Edavan",27,2.644433333333333,2025-06-28
Cute'u' Ponnu,Oho Enthan Baby,"Jen Martin, Lavita Lobo, Venu Selvan",19,2.1458333333333335,2025-06-28
Vaa Da Rascolu,Oho Enthan Baby,"Vedshanker, Anthony Daasan, Mani Amudhavanan",23,3.7321333333333335,2025-06-28
Sawadeeka,Vidaamuyarchi (Original Motion Picture Soundtrack),"Anirudh Ravichander, Anthony Daasan, Arivu",50,3.4068833333333335,2025-02-17
